Dav st;Rac dat;Rac cas;Racst pp;Racst en;Racst zap;Dav st zav;Post id;Post opis;Post kol;Post em;Post em cena;Post vrednost;Post 9,5 % DDV;Post 22 % DDV;Post 8% pav;Post davki ostalo;Post oprosc;Post dob76a;Post neobd;Post poseb;Sprem nep st;Post opombe;
31900232;20190831;11:08:42;MB2;B1;1399;;;Žensko striženje kratki las z fen frizuro;1,00;;16,00;16,00;0,00;0,00;0,00;0,00;0,00;0,00;16,00;0,00;;;
31900232;20190831;11:08:42;MB2;B1;1399;;;Dodatna tuba barve;1,00;;7,00;7,00;0,00;0,00;0,00;0,00;0,00;0,00;7,00;0,00;;;
31900232;20190901;14:42:49;P3;MB;1;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20190902;16:03:49;P3;MB;2;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20190902;18:21:03;P3;MB;3;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190902;18:21:03;P3;MB;3;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20190902;18:21:56;P3;MB;4;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20190902;18:21:56;P3;MB;4;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190903;11:53:39;P3;MB;5;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20190903;11:53:39;P3;MB;5;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190904;11:17:38;P3;MB;6;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190905;10:19:18;P3;MB;7;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20190905;11:03:52;P3;MB;8;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190907;09:08:33;P3;MB;9;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20190907;10:30:58;P3;MB;10;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190907;10:30:58;P3;MB;10;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190907;11:38:44;P3;MB;11;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190910;10:29:28;P3;MB;12;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190910;10:29:28;P3;MB;12;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190910;17:16:36;P3;MB;13;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190911;17:01:53;P3;MB;14;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190916;18:13:26;P3;MB;15;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190916;18:13:26;P3;MB;15;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190916;18:30:17;P3;MB;16;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20190917;17:01:12;P3;MB;17;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20190917;17:01:12;P3;MB;17;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20190917;17:11:42;P3;MB;18;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20190918;09:16:41;P3;MB;19;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20190918;20:35:39;P3;MB;20;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20190918;20:35:39;P3;MB;20;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20190919;09:21:26;P3;MB;21;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20190923;14:40:18;P3;MB;22;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190923;14:40:18;P3;MB;22;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20190923;17:30:29;P3;MB;23;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20190923;17:30:29;P3;MB;23;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190925;08:53:11;P3;MB;24;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20190927;18:40:28;P3;MB;25;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20190927;18:40:28;P3;MB;25;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191001;09:17:17;P3;MB;26;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20191003;14:29:25;P3;MB;27;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191003;14:29:25;P3;MB;27;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191003;16:25:31;P3;MB;28;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191003;16:25:31;P3;MB;28;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191004;12:24:11;P3;MB;29;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191004;12:24:11;P3;MB;29;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191004;17:26:31;P3;MB;30;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191004;17:26:31;P3;MB;30;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191004;18:03:27;P3;MB;31;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191004;18:03:27;P3;MB;31;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191005;10:13:08;P3;MB;32;;;Otroško striženje ;2,0000;krat;5,00;10,00;;;;;;;;10,00;;;;
31900232;20191007;18:52:48;P3;MB;33;;;Najstniško striženje;2,0000;krat;7,00;14,00;;;;;;;;14,00;;;;
31900232;20191008;16:33:36;P3;MB;34;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191009;10:39:26;P3;MB;35;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191009;10:39:26;P3;MB;35;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191009;14:09:56;P3;MB;36;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191009;14:09:56;P3;MB;36;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191009;14:09:56;P3;MB;36;;;Otroško striženje ;2,0000;krat;5,00;10,00;;;;;;;;10,00;;;;
31900232;20191009;19:15:56;P3;MB;37;;;Najstniško striženje;2,0000;krat;7,00;14,00;;;;;;;;14,00;;;;
31900232;20191010;16:18:53;P3;MB;38;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191010;17:42:22;P3;MB;39;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191010;17:42:22;P3;MB;39;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191010;19:23:56;P3;MB;40;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191010;19:23:56;P3;MB;40;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191011;08:35:48;P3;MB;41;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191011;13:15:18;P3;MB;42;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191011;16:55:35;P3;MB;43;;;Otroško striženje ;2,0000;krat;5,00;10,00;;;;;;;;10,00;;;;
31900232;20191012;08:04:10;P3;MB;44;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191012;08:53:54;P3;MB;45;;;Otroško striženje ;3,0000;krat;5,00;15,00;;;;;;;;15,00;;;;
31900232;20191012;10:06:43;P3;MB;46;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191012;10:06:43;P3;MB;46;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191014;10:55:34;P3;MB;47;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191014;10:55:34;P3;MB;47;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191015;10:15:12;P3;MB;48;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20191015;16:27:08;P3;MB;49;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191015;16:27:08;P3;MB;49;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191016;19:11:19;P3;MB;50;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191017;11:12:42;P3;MB;51;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191018;13:56:36;P3;MB;52;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191021;10:33:07;P3;MB;53;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191021;10:33:07;P3;MB;53;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191022;10:39:23;P3;MB;54;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191022;10:39:23;P3;MB;54;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191022;17:24:54;P3;MB;55;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191022;17:24:54;P3;MB;55;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191023;17:34:30;P3;MB;56;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191023;17:48:26;P3;MB;57;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191024;09:43:20;P3;MB;58;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191024;10:21:38;P3;MB;59;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20191024;17:08:27;P3;MB;60;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191025;10:27:27;P3;MB;61;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191028;13:04:30;P3;MB;62;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191028;13:04:30;P3;MB;62;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191028;14:40:52;P3;MB;63;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191028;14:40:52;P3;MB;63;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191029;10:23:26;P3;MB;64;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191029;10:23:26;P3;MB;64;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191029;12:44:30;P3;MB;65;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191029;12:44:30;P3;MB;65;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191029;12:44:30;P3;MB;65;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191029;14:27:48;P3;MB;66;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191029;17:16:01;P3;MB;67;;;Otroško striženje ;2,0000;krat;5,00;10,00;;;;;;;;10,00;;;;
31900232;20191029;17:53:21;P3;MB;68;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191029;17:53:21;P3;MB;68;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191030;07:25:13;P3;MB;69;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191030;09:49:42;P3;MB;70;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20191030;17:29:43;P3;MB;71;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191030;17:29:43;P3;MB;71;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191030;19:08:31;P3;MB;72;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191102;08:51:24;P3;MB;73;;;Žensko striženje s fen frizuro;2,0000;x;16,00;32,00;;;;;;;;32,00;;;;
31900232;20191102;10:54:41;P3;MB;74;;;Žensko striženje s fen frizuro;2,0000;x;16,00;32,00;;;;;;;;32,00;;;;
31900232;20191102;10:54:41;P3;MB;74;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191104;10:43:59;P3;MB;75;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191104;13:26:27;P3;MB;76;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191104;18:03:45;P3;MB;77;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191106;09:24:30;P3;MB;78;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191106;09:24:30;P3;MB;78;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191107;19:59:29;P3;MB;79;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191107;19:59:29;P3;MB;79;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191108;08:36:20;P3;MB;80;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191108;16:01:47;P3;MB;81;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191109;09:47:36;P3;MB;82;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191109;11:42:58;P3;MB;83;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191109;11:42:58;P3;MB;83;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191111;19:10:39;P3;MB;84;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191112;11:18:30;P3;MB;85;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191112;11:18:30;P3;MB;85;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191112;16:16:04;P3;MB;86;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191112;17:37:45;P3;MB;87;;;Najstniško striženje;2,0000;krat;7,00;14,00;;;;;;;;14,00;;;;
31900232;20191113;09:28:29;P3;MB;88;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191113;09:28:29;P3;MB;88;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191113;18:12:36;P3;MB;89;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191114;07:20:51;P3;MB;90;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191115;10:59:33;P3;MB;91;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191115;14:26:21;P3;MB;92;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191115;18:01:18;P3;MB;93;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191115;18:39:23;P3;MB;94;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191119;17:38:58;P3;MB;95;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191119;17:38:58;P3;MB;95;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191120;09:47:56;P3;MB;96;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191120;11:23:24;P3;MB;97;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191120;11:23:24;P3;MB;97;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191121;07:30:40;P3;MB;98;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191121;08:26:38;P3;MB;99;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191121;09:53:42;P3;MB;100;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191121;10:28:18;P3;MB;101;;;Fen frizura;2,0000;x;10,00;20,00;;;;;;;;20,00;;;;
31900232;20191121;10:28:18;P3;MB;101;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191121;20:02:38;P3;MB;102;;;prameni pol glave;1,0000;kos;30,00;30,00;;;;;;;;30,00;;;;
31900232;20191121;20:02:38;P3;MB;102;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191122;09:26:45;P3;MB;103;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191122;09:26:45;P3;MB;103;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191122;09:40:53;P3;MB;104;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191122;09:59:37;P3;MB;105;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20191122;11:43:55;P3;MB;106;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191122;11:43:55;P3;MB;106;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191122;11:43:55;P3;MB;106;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191122;14:08:18;P3;MB;107;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191122;19:04:00;P3;MB;108;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191125;11:32:24;P3;MB;109;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191125;16:43:18;P3;MB;110;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191126;14:29:13;P3;MB;111;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191126;14:29:13;P3;MB;111;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191127;15:57:49;P3;MB;112;;;Otroško striženje ;2,0000;krat;5,00;10,00;;;;;;;;10,00;;;;
31900232;20191127;15:57:49;P3;MB;112;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191127;17:37:46;P3;MB;113;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191128;10:07:41;P3;MB;114;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191128;10:07:41;P3;MB;114;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191128;12:27:39;P3;MB;115;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191129;13:43:27;P3;MB;116;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191202;10:26:41;P3;MB;117;;;prameni pol glave;1,0000;kos;30,00;30,00;;;;;;;;30,00;;;;
31900232;20191202;10:29:40;P3;MB;118;;;prameni pol glave;1,0000;kos;30,00;30,00;;;;;;;;30,00;;;;
31900232;20191203;11:19:53;P3;MB;119;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191204;10:48:11;P3;MB;120;;;prameni pol glave;1,0000;kos;30,00;30,00;;;;;;;;30,00;;;;
31900232;20191204;10:48:11;P3;MB;120;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191204;18:56:20;P3;MB;121;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191204;18:56:20;P3;MB;121;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191205;17:00:15;P3;MB;122;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191205;18:21:56;P3;MB;123;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191205;18:21:56;P3;MB;123;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191205;20:02:04;P3;MB;124;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191205;20:02:04;P3;MB;124;;;Žensko striženje s fen frizuro;2,0000;x;16,00;32,00;;;;;;;;32,00;;;;
31900232;20191206;11:11:33;P3;MB;125;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191206;11:11:33;P3;MB;125;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191206;14:09:09;P3;MB;126;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191206;16:13:44;P3;MB;127;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191206;17:03:37;P3;MB;128;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191207;10:19:38;P3;MB;129;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191209;09:51:43;P3;MB;130;;;fen frizura-akcija;1,0000;x;9,00;9,00;;;;;;;;9,00;;;;
31900232;20191209;12:40:29;P3;MB;131;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191209;13:23:28;P3;MB;132;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191209;14:39:02;P3;MB;133;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191209;17:28:09;P3;MB;134;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191210;17:09:00;P3;MB;135;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191211;10:08:09;P3;MB;136;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191211;17:42:27;P3;MB;137;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191211;18:26:49;P3;MB;138;;;Otroško striženje ;2,0000;krat;5,00;10,00;;;;;;;;10,00;;;;
31900232;20191212;10:13:48;P3;MB;139;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191212;10:36:48;P3;MB;140;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191212;15:40:02;P3;MB;141;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191212;16:45:48;P3;MB;142;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191212;16:45:48;P3;MB;142;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191212;17:00:27;P3;MB;143;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191213;11:24:42;P3;MB;144;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191213;11:24:42;P3;MB;144;;;Barvanje izrastka;1,0000;x;17,40;17,40;;;;;;;;17,40;;;;
31900232;20191213;17:28:31;P3;MB;145;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191213;18:25:22;P3;MB;146;;;Otroško striženje ;1,0000;krat;5,00;5,00;;;;;;;;5,00;;;;
31900232;20191213;18:25:22;P3;MB;146;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191214;10:56:18;P3;MB;147;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191214;11:34:46;P3;MB;148;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191214;11:50:56;P3;MB;149;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
31900232;20191216;17:42:31;P3;MB;150;;;Žensko striženje s fen frizuro;1,0000;x;16,00;16,00;;;;;;;;16,00;;;;
31900232;20191217;15:23:06;P3;MB;151;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191218;09:59:48;P3;MB;152;;;Najstniško striženje;1,0000;krat;7,00;7,00;;;;;;;;7,00;;;;
31900232;20191218;09:59:48;P3;MB;152;;;Fen frizura;1,0000;x;10,00;10,00;;;;;;;;10,00;;;;
